Date,NewsSourceName,Headline,Polarity,Subjectivity,Category,,,,,,,,,,,,,,,
2019-04-12 13:04:38.823805,ABC,Former Obama White House counsel indicted,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-12 13:04:38.823805,Breitbart,Devin Nunes Sends Criminal Referrals to AG Barr Alleging ‘Potential Violations’ in Russia Probe,-0.2,0.78,miscellaneous,,,,,,,,,,,,,,,
2019-04-12 13:04:38.823805,Buzzfeed,"25 Weird And Freaky Pictures That Will Make You Go, “Whoa Dude”",-0.5,1,miscellaneous,,,,,,,,,,,,,,,
2019-04-12 13:04:38.823805,China Daily,Tsinghua University will expel those who plagiarize,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-12 13:04:38.823805,Sixth Tone,Giggling Into the Abyss: China Memes First Black Hole Image,0.04,0.38,miscellaneous,,,,,,,,,,,,,,,
2019-04-13 11:48:27.411468,Fox,Nancy Pelosi grapples with her own 'Tea Party' as liberal wing flexes muscle,0.6,1,miscellaneous,,,,,,,,,,,,,,,
2019-04-13 11:48:27.411468,NBC,U.S. court temporarily allows Trump administration to resume returning asylum-seekers to Mexico,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-13 11:48:27.411468,Washington Post,"Trump’s plan to send detainees to ‘sanctuary cities’ may be costly, illegal",-0.5,0.5,miscellaneous,,,,,,,,,,,,,,,
2019-04-13 11:48:27.411468,ABC,Fisher-Price Rock N' Play sleepers recalled,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-13 11:48:27.411468,Breitbart,Rep. Omar Compares Her ‘Some People Did Something’ 9/11 Remarks to President George W. Bush,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-13 11:48:27.411468,Buzzfeed,This New Sandwich Uses Pickles Instead Of Bread And People Are All About It,0.14,0.45,miscellaneous,,,,,,,,,,,,,,,
2019-04-13 11:48:27.411468,China Daily,Tsinghua University will expel those who plagiarize,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-13 11:48:27.411468,Sixth Tone,Photo Agency Apologizes for Claiming Rights to Black Hole Pic,-0.17,0.43,miscellaneous,,,,,,,,,,,,,,,
2019-04-14 15:40:04.172251,Fox,"Trump blasts New York Times reporting, says paper will be gone 'in 6 years'",0.14,0.45,miscellaneous,,,,,,,,,,,,,,,
2019-04-14 15:40:04.172251,NBC,"AOC, O'Rourke and other Democrats condemn Trump's 9/11 post on Omar",-0.12,0.38,miscellaneous,,,,,,,,,,,,,,,
2019-04-14 15:40:04.172251,Washington Post,"Venezuela’s military, despite U.S. expectations, has not turned on Maduro",-0.1,0.1,miscellaneous,,,,,,,,,,,,,,,
2019-04-14 15:40:04.172251,ABC,Ivanka Trump in Africa to promote women at work program,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-14 15:40:04.172251,Breitbart,Socialist Bernie Sanders Defends Being Millionaire: ‘I Didn’t Know It Was a Crime to Write a Good Book’,0.7,0.6,miscellaneous,,,,,,,,,,,,,,,
2019-04-14 15:40:04.172251,Buzzfeed,18 Of The Most WTF Moments From Rom-Coms,0,0.75,miscellaneous,,,,,,,,,,,,,,,
2019-04-14 15:40:04.172251,China Daily,Tsinghua University will expel those who plagiarize,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-14 15:40:04.172251,Sixth Tone,Photo Agency Apologizes for Claiming Rights to Black Hole Pic,-0.17,0.43,miscellaneous,,,,,,,,,,,,,,,
2019-04-15 22:38:55.293677,Fox,"Christian university’s students, alumni outraged over Pence invite to speak at graduation",-0.45,0.5,miscellaneous,,,,,,,,,,,,,,,
2019-04-15 22:38:55.293677,NBC,Deadly storm threatens millions in Northeast after pummeling South with tornadoes,-0.2,0.4,miscellaneous,,,,,,,,,,,,,,,
2019-04-15 22:38:55.293677,Washington Post,Democrats take aim at Stephen Miller over his role in immigration policy,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-15 22:38:55.293677,ABC,Assange accused of spying inside Ecuador's embassy,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-15 22:38:55.293677,Breitbart,2020: Unions Worry Democrats Ignoring ‘Kitchen-Table Economics’ for Divisive Far-Left Issues,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-15 22:38:55.293677,Buzzfeed,"Here Are The Best And Funniest Tweets About “Game Of Thrones” Season 8, Episode 1",0.3,0.35,miscellaneous,,,,,,,,,,,,,,,
2019-04-15 22:38:55.293677,China Daily,Nation to attract more foreign talent,0.19,0.31,miscellaneous,,,,,,,,,,,,,,,
2019-04-15 22:38:55.293677,Sixth Tone,The Invasion of the Livestreamers: How a Man Became a Meme,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-16 13:20:53.665123,Fox,Bernie Sanders faces pressure over proposed 'wealth tax' at heated Fox News town hall,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-16 13:20:53.665123,NBC,"An ALS patient's dilemma: End his own life peacefully, or die slowly of the disease?",0.18,0.63,miscellaneous,,,,,,,,,,,,,,,
2019-04-16 13:20:53.665123,Washington Post,"Notre Dame suffers ‘colossal damage,’ but Macron promises to rebuild",-0.15,0.75,miscellaneous,,,,,,,,,,,,,,,
2019-04-16 13:20:53.665123,ABC,Historic importance of Notre Dame,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-16 13:20:53.665123,Breitbart,Holy Week Fire at Notre-DameFire Chief: structure ’saved and preserved in its entirety’2/3 of roof destroyed300-year old Spire Collapse,0.1,0.2,miscellaneous,,,,,,,,,,,,,,,
2019-04-16 13:20:53.665123,Buzzfeed,"If We Look At The Past, There’s Hope For Notre Dame",-0.25,0.25,miscellaneous,,,,,,,,,,,,,,,
2019-04-16 13:20:53.665123,China Daily,Govt moves to cut chemical plant risks,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-16 13:20:53.665123,Sixth Tone,The Invasion of the Livestreamers: How a Man Became a Meme,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-17 12:30:22.838425,Fox,Prosecutor calls Jussie Smollett 'washed up actor who lied to cops' in messages: report,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-17 12:30:22.838425,NBC,Notre Dame organist playing as fire started calls devastation 'unbearable',0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-17 12:30:22.838425,Washington Post,France launches probe into cause of Notre Dame inferno,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-17 12:30:22.838425,ABC,Trump vetoes resolution to end US support in Yemen,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-17 12:30:22.838425,Breitbart,Pew Research: Hispanics to Outpace Black Americans as Largest Voting Minority in 2020,-0.17,0.43,miscellaneous,,,,,,,,,,,,,,,
2019-04-17 12:30:22.838425,Buzzfeed,Here’s What Jon Snow Might Do About Daenerys On “Game Of Thrones”,-0.4,0.4,miscellaneous,,,,,,,,,,,,,,,
2019-04-17 12:30:22.838425,China Daily,No timetable for resuming 737 Max 8 flights,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-17 12:30:22.838425,Sixth Tone,"For China’s Abandoned Children, Acrobatics Is a Harsh Last Hope",-0.1,0.38,miscellaneous,,,,,,,,,,,,,,,
2019-04-18 09:36:12.020736,Fox,"With Mueller report looming, Trump approval rating after probe revealed in Fox News Poll",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-18 09:36:12.020736,NBC,"As AG Barr announces Thursday news conference, here’s what to expect in the Mueller report",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-18 09:36:12.020736,Washington Post,"Mueller report will be lightly redacted, offering detailed look at investigation",0.4,0.72,miscellaneous,,,,,,,,,,,,,,,
2019-04-18 09:36:12.020736,ABC,Michigan measles patient likely got it in NY,0,1,miscellaneous,,,,,,,,,,,,,,,
2019-04-18 09:36:12.020736,Breitbart,Rob Reiner: Trump will Use Mueller Report to ‘Drive Stake Through the Heart of Democracy’,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-18 09:36:12.020736,Buzzfeed,Oprah And Gayle Have An Emergency Plan For If Gayle Ever Sleeps With Stedman And It’s Too Funny,0.25,1,miscellaneous,,,,,,,,,,,,,,,
2019-04-18 09:36:12.020736,China Daily,No timetable for resuming 737 Max 8 flights,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-18 09:36:12.020736,Sixth Tone,Greenpeace Study Shines Light on China’s Polluted Soils,0.4,0.7,miscellaneous,,,,,,,,,,,,,,,
2019-04-19 12:53:55.507837,Fox,"Mueller report sparks tinderbox of subpoena threats, payback claims",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-19 12:53:55.507837,NBC,"Mueller report shows Russians, Trump camp were friends with benefits",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-19 12:53:55.507837,Washington Post,"Mueller lays out evidence against Trump on obstruction, Russia",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-19 12:53:55.507837,ABC,Barr mischaracterized Mueller report: Democrats,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-19 12:53:55.507837,Breitbart,"James Clapper: Mueller Report ‘Devastating,’ ‘Road Map’ for Impeachment",-1,1,miscellaneous,,,,,,,,,,,,,,,
2019-04-19 12:53:55.507837,Buzzfeed,Anne Hathaway Explained Her Decision To Quit Drinking And It’s So Important,0.4,1,miscellaneous,,,,,,,,,,,,,,,
2019-04-19 12:53:55.507837,China Daily,China offers to lift others' lunar projects,0.1,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-19 12:53:55.507837,Sixth Tone,Chinese Health Care Is Betting Big on AI,0,0.05,miscellaneous,,,,,,,,,,,,,,,
2019-04-20 21:25:15.559161,Fox,Mike Huckabee lashes out after Sen. Mitt Romney takes swipe at President Trump,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-20 21:25:15.559161,NBC,The counterintelligence investigation of the Trump team and Russia is still going on,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-20 21:25:15.559161,Washington Post,Investigate Trump or impeach? Democrats split over endgame.,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-20 21:25:15.559161,ABC,Storms give way to pleasant Easter Sunday,0.73,0.97,miscellaneous,,,,,,,,,,,,,,,
2019-04-20 21:25:15.559161,Breitbart,April Ryan References ‘Lopping the Heads Off’ in Calling for Firing of Sarah Sanders,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-20 21:25:15.559161,Buzzfeed,17 Coworkers We All Wish We Had In Our Lives,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-20 21:25:15.559161,China Daily,China offers to lift others' lunar projects,0.1,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-20 21:25:15.559161,Sixth Tone,To Community and Beyond: Chinese Sci-Fi’s Next Giant Leap,0,0.33,miscellaneous,,,,,,,,,,,,,,,
2019-04-21 11:12:46.285761,Fox,"Post-Mueller report, journalists rethink handling of Romney's 2012 Russia prediction",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-21 11:12:46.285761,NBC,Armed militia member arrested for detaining migrants in New Mexico,0.14,0.45,miscellaneous,,,,,,,,,,,,,,,
2019-04-21 11:12:46.285761,Washington Post,"Armed with Mueller report, Democrats confront Trump’s spin machine",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-21 11:12:46.285761,ABC,Ex-Marine arrested in North Korea embassy attack,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-21 11:12:46.285761,Breitbart,"Pinkerton: Making American Healthcare Great Again, Part Three — Donald Trump vs. Bernie Sanders",0.4,0.38,miscellaneous,,,,,,,,,,,,,,,
2019-04-21 11:12:46.285761,Buzzfeed,21 Hilarious And Grumpy Parents Who Are In A Seriously Bad Mood,-0.1,0.83,miscellaneous,,,,,,,,,,,,,,,
2019-04-21 11:12:46.285761,China Daily,China offers to lift others' lunar projects,0.1,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-21 11:12:46.285761,Sixth Tone,To Community and Beyond: Chinese Sci-Fi’s Next Giant Leap,0,0.33,miscellaneous,,,,,,,,,,,,,,,
2019-04-22 18:44:42.052370,Fox,"Sri Lanka blames shadowy Islamist group, 7 suicide bombers, for Easter attack that killed nearly 300",-0.05,0.2,miscellaneous,,,,,,,,,,,,,,,
2019-04-22 18:44:42.052370,NBC,"Sri Lanka was warned of terrorist plot weeks ago, but 'never expected it to be so big'",0.03,0.25,miscellaneous,,,,,,,,,,,,,,,
2019-04-22 18:44:42.052370,Washington Post,Islamic militant group blamed for deadly bombings in Sri Lanka,-0.2,0.4,miscellaneous,,,,,,,,,,,,,,,
2019-04-22 18:44:42.052370,ABC,"'Start Here': Bombs in Sri Lanka, Dems' next steps",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-22 18:44:42.052370,Breitbart,Sri Lanka Blasts: Radical Islamist Terrorists Blamed for Easter Blasts,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-22 18:44:42.052370,Buzzfeed,"May I Present The 19 Funniest Tumblr Jokes From “Game Of Thrones” Season 8, Episode 2",-0.2,0.2,miscellaneous,,,,,,,,,,,,,,,
2019-04-22 18:44:42.052370,China Daily,Xi underlines studies on May Fourth Movement,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-22 18:44:42.052370,Sixth Tone,China’s Hottest New Song is a Rap About Noodles,0.14,0.45,miscellaneous,,,,,,,,,,,,,,,
2019-04-23 12:50:09.778697,Fox,"Pelosi, leaders hold off on impeachment process as Waters makes feelings known",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-23 12:50:09.778697,NBC,"Militia leader said group trained to assassinate Clinton, Obama, complaint says",-0.3,0.2,miscellaneous,,,,,,,,,,,,,,,
2019-04-23 12:50:09.778697,Washington Post,Sri Lankan police home in on obscure Islamist group in Easter attacks,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-23 12:50:09.778697,ABC,"Quake kills at least 11, 24 missing in northern Philippines",-0.25,0.23,miscellaneous,,,,,,,,,,,,,,,
2019-04-23 12:50:09.778697,Breitbart,Harris: I’ll ‘Take Executive Action’ if Congress Doesn’t Pass Gun Legislation in First 100 Days,0.17,0.22,miscellaneous,,,,,,,,,,,,,,,
2019-04-23 12:50:09.778697,Buzzfeed,19 Pictures Of Unexplained Stuff That’ll Make You Pee Your Pants,-0.05,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-23 12:50:09.778697,China Daily,Well-tuned steps urged for poverty eradication,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-23 12:50:09.778697,Sixth Tone,"Vlogs, Once Ignored in China, Are Suddenly in Vogue",0,0.5,miscellaneous,,,,,,,,,,,,,,,
2019-04-24 12:37:29.497389,Fox,Limbaugh fires warning to Republicans who won't back Trump after Mueller report,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-24 12:37:29.497389,NBC,Border Patrol finds abandoned toddler with phone number on his shoes ,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-24 12:37:29.497389,Washington Post,Trump says he is opposed to White House aides testifying to Congress,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-24 12:37:29.497389,ABC,"Expert reports 12,254 Boy Scout sex abuse victims",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-24 12:37:29.497389,Breitbart,Cummings: Trump Deserves to Have the Mark of Impeachment,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-24 12:37:29.497389,Buzzfeed,"17 Parents Whose Hilariously Real Texts Will Make Other Parents Go, “Yup, That About Sums It Up.”",0.04,0.34,miscellaneous,,,,,,,,,,,,,,,
2019-04-24 12:37:29.497389,China Daily,Maritime world with shared future proposed,0,0.12,miscellaneous,,,,,,,,,,,,,,,
2019-04-24 12:37:29.497389,Sixth Tone,China’s National Library to Archive 200 Billion Weibo Posts,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-25 12:53:52.087515,Fox,Bernie Sanders visibly frustrated as hecklers unload at forum for women of color,-0.7,0.2,miscellaneous,,,,,,,,,,,,,,,
2019-04-25 12:53:52.087515,NBC,Trump goes to war for power over Congress,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-25 12:53:52.087515,Washington Post,Trump’s defiance puts pressure on Congress’s ability to check the president,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-25 12:53:52.087515,ABC,Measles at highest level since US eradication,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-25 12:53:52.087515,Breitbart,Hillary Clinton Calls for Congress to Use Mueller Report as a ‘Road Map’ Against Trump,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-25 12:53:52.087515,Buzzfeed,109 Dog Tweets To Mindlessly Scroll Through While You’re Bored At Work,-0.35,0.95,miscellaneous,,,,,,,,,,,,,,,
2019-04-25 12:53:52.087515,China Daily,New plan puts greater water efficiency on tap,0.32,0.48,miscellaneous,,,,,,,,,,,,,,,
2019-04-25 12:53:52.087515,Sixth Tone,"With ‘Endgame,’ Chinese Superfans Renew a Love Affair With Marvel",0.25,0.3,miscellaneous,,,,,,,,,,,,,,,
2019-04-26 19:15:35.392511,Fox,"Deputy attorney general blasts former president's admin on reaction to Russia hack, hits Comey",0.03,0.25,miscellaneous,,,,,,,,,,,,,,,
2019-04-26 19:15:35.392511,NBC,These red-state towns are seeking LGBTQ tourists: 'We want you here',0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-26 19:15:35.392511,Washington Post,Trump sought out loyalist to curtail special counsel — and drew Mueller’s glare,0.36,0.57,miscellaneous,,,,,,,,,,,,,,,
2019-04-26 19:15:35.392511,ABC,"'Start Here': Joe Biden, the NRA, measles in LA",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-26 19:15:35.392511,Breitbart,Dem Rep. Cicilline: Imprison White House Officials That Don’t Comply with Congressional Subpoenas,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-26 19:15:35.392511,Buzzfeed,"23 Movie Lines That Are So Cringeworthy, They Almost Ruined The Movie For People",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-26 19:15:35.392511,China Daily,Xi: Boost ties with Mongolia,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-26 19:15:35.392511,Sixth Tone,Tsinghua University Scraps Publication Requirement for PhDs,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-27 10:56:07.365345,Fox,"Driver who injured 8 in California crash targeted victims based on race, religion, cops say",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-27 10:56:07.365345,NBC,"As Florida weighs which ex-felons can vote, a financial roadblock remains",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-27 10:56:07.365345,Washington Post,"U.S. economy draws comparisons with the ’90s, but with caveats",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-27 10:56:07.365345,ABC,Trump withdraws from UN Arms Trade Treaty,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-27 10:56:07.365345,Breitbart,Chamber of Commerce Demands More Immigration:‘U.S. Is Out of People’,0.5,0.5,miscellaneous,,,,,,,,,,,,,,,
2019-04-27 10:56:07.365345,Buzzfeed,24 Questions Left-Handed People Need To Answer IMMEDIATELY,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-27 10:56:07.365345,China Daily,Xi: Boost ties with Mongolia,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-27 10:56:07.365345,Sixth Tone,"China, Laid Bare: The Nostalgic Photography of Shen Wei",-0.23,0.55,miscellaneous,,,,,,,,,,,,,,,
2019-04-28 12:35:34.016577,Fox,"California synagogue shooting suspect identified; 1 killed, rabbi among 3 injured",-0.2,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-28 12:35:34.016577,NBC,"Synagogue shooting near San Diego kills 1, injures 3 in possible hate crime",-0.23,0.77,miscellaneous,,,,,,,,,,,,,,,
2019-04-28 12:35:34.016577,Washington Post,"Authorities identify suspect in ‘hate crime’ synagogue shooting that left 1 dead, 3 injured",-0.33,0.43,miscellaneous,,,,,,,,,,,,,,,
2019-04-28 12:35:34.016577,ABC,Oliver North is out as NRA president,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-28 12:35:34.016577,Breitbart,"Report: Suspected CA Synagogue Gunman Called Trump ‘Jew-Loving, Anti-White, Traitorous C*cksucker’ in Manifesto",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-28 12:35:34.016577,Buzzfeed,Here Are 45 MCU Details To Remember Before “Avengers: Endgame”,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-28 12:35:34.016577,China Daily,Xi: Consensus to lead to common prosperity,-0.3,0.5,miscellaneous,,,,,,,,,,,,,,,
2019-04-28 12:35:34.016577,Sixth Tone,"China, Laid Bare: The Nostalgic Photography of Shen Wei",-0.23,0.55,miscellaneous,,,,,,,,,,,,,,,
2019-04-29 20:50:42.903986,Fox,Chicago's top prosecutor subpoenaed amid special counsel request in Jussie Smollett case: report,0.43,0.54,miscellaneous,,,,,,,,,,,,,,,
2019-04-29 20:50:42.903986,NBC,The making of 'Mayor Pete': How a data geek learned to govern with heart,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-29 20:50:42.903986,Washington Post,Rising tide of white nationalism is at forefront of 2020 presidential race,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-29 20:50:42.903986,ABC,"'Start Here': Synagogue shooting, NRA investigated",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-29 20:50:42.903986,Breitbart,Christians Flee Middle East — Even After Fall of Islamic State: ’No Nation That Protects Them Openly’,0,0.25,miscellaneous,,,,,,,,,,,,,,,
2019-04-29 20:50:42.903986,Buzzfeed,"Here Are The Greatest And Most OMG “Game Of Thrones” Twitter Reactions To Season 8, Episode 3",0.37,0.63,miscellaneous,,,,,,,,,,,,,,,
2019-04-29 20:50:42.903986,China Daily,Initial victory declared over health fraud,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-04-29 20:50:42.903986,Sixth Tone,How Exam Stress Pushed a Chinese Schoolkid Into Drug Addiction,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-05-11 22:05:10.616560,Fox,Dems fume as president makes plans for grand patriotic celebration of nation’s founding,0.5,1,miscellaneous,,,,,,,,,,,,,,,
2019-05-11 22:05:10.616560,NBC,'It's disgusting': Loopholes remain in North Carolina's sexual assault laws,-0.25,0.92,miscellaneous,,,,,,,,,,,,,,,
2019-05-11 22:05:10.616560,Washington Post,McGahn refused White House request to say Trump did not obstruct justice,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-05-11 22:05:10.616560,ABC,"Thunderstorms, heavy rain threaten Gulf Coast",-0.2,0.5,miscellaneous,,,,,,,,,,,,,,,
2019-05-11 22:05:10.616560,Breitbart,Kirk: Trump’s Greatest Show of Power Lies in His Reluctance to Use Power,1,1,miscellaneous,,,,,,,,,,,,,,,
2019-05-11 22:05:10.616560,Buzzfeed,15 Moms Who Probably Had A Worse Mother’s Day Than You,-0.4,0.6,miscellaneous,,,,,,,,,,,,,,,
2019-05-11 22:05:10.616560,China Daily,Nation to enhance emergency response teams,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-05-11 22:05:10.616560,Sixth Tone,The Classical Star Putting an Old Spin on New Records,0.08,0.22,miscellaneous,,,,,,,,,,,,,,,
2019-05-12 14:55:50.554524,Fox,"Mad magazine, Buttigieg bite back after Trump assigns young 2020 candidate a scathing nickname",-0.28,0.6,miscellaneous,,,,,,,,,,,,,,,
2019-05-12 14:55:50.554524,NBC,#FreeBlackMamas aims to bail black mothers out of jail before Mother's Day,-0.13,0.22,miscellaneous,,,,,,,,,,,,,,,
2019-05-12 14:55:50.554524,Washington Post,"To fight House probes, Trump and his allies employ a block-everything strategy",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-05-12 14:55:50.554524,ABC,Remains of 34 found at clandestine sites in Mexico,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-05-12 14:55:50.554524,Breitbart,North Carolina Blowback Intensifies on Richard Burr’s Rogue Subpoena,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-05-12 14:55:50.554524,Buzzfeed,18 Unpopular Opinion Tweets That A Whole Lot Of People Agreed With,0.2,0.4,miscellaneous,,,,,,,,,,,,,,,
2019-05-12 14:55:50.554524,China Daily,Nation to enhance emergency response teams,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-05-12 14:55:50.554524,Sixth Tone,The Classical Star Putting an Old Spin on New Records,0.08,0.22,miscellaneous,,,,,,,,,,,,,,,
2019-05-13 13:33:58.150778,Fox,House Dem's comments on Holocaust spark backlash from GOP leaders,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-05-13 13:33:58.150778,NBC,Garlic tensions highlight China's complicated relationship with Africa,-0.5,1,miscellaneous,,,,,,,,,,,,,,,
2019-05-13 13:33:58.150778,Washington Post,Trump’s go-it-alone approach on trade and immigration poses economic risks,0.2,0.2,miscellaneous,,,,,,,,,,,,,,,
2019-05-13 13:33:58.150778,ABC,Pompeo to visit Russia to help Trump repair ties,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-05-13 13:33:58.150778,Breitbart,"Washington Post Defends Rashida Tlaib’s Holocaust Comments, Attacks Republicans",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-05-13 13:33:58.150778,Buzzfeed,91 Things I Screamed Or Rolled My Eyes About During “Game Of Thrones” Episode 5,-0.4,0.4,miscellaneous,,,,,,,,,,,,,,,
2019-05-13 13:33:58.150778,China Daily,New Beijing airport completes four test flights,0.14,0.45,miscellaneous,,,,,,,,,,,,,,,
2019-05-13 13:33:58.150778,Sixth Tone,"Collage: China’s Week in Photos, May 6–12",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-05-14 13:01:06.502199,Fox,"AG assigns US attorney to look into government surveillance involving Trump campaign, source says",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-05-14 13:01:06.502199,NBC,Trump is betting his political future and the country's economy on China,0,0.11,miscellaneous,,,,,,,,,,,,,,,
2019-05-14 13:01:06.502199,Washington Post,U.S. prepares to slap tariffs on remaining Chinese imports,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-05-14 13:01:06.502199,ABC,Third US jury finds against Roundup weed killer,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-05-14 13:01:06.502199,Breitbart,Tables Turned! Attorney General William Barr Appoints US Attorney to Look into Origins of FBI Probe,0.05,0.5,miscellaneous,,,,,,,,,,,,,,,
2019-05-14 13:01:06.502199,Buzzfeed,Kendall Jenner Had The Best Response To Kris’s Mother’s Day Post That Didn’t Include Her,1,0.3,miscellaneous,,,,,,,,,,,,,,,
2019-05-14 13:01:06.502199,China Daily,China helps to build skills worldwide,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-05-14 13:01:06.502199,Sixth Tone,How the Seeds of a Meatless Revolution Are Taking Root in China,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-05-15 13:07:47.133549,Fox,Study finds this city has the highest taxpayer burden in the United States,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-05-15 13:07:47.133549,NBC,Alabama lawmakers pass sweeping abortion ban to challenge Roe v. Wade,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-05-15 13:07:47.133549,Washington Post,"Trade war’s pain for rural Americans raises tensions between Trump, GOP senators",0,0,miscellaneous,,,,,,,,,,,,,,,
2019-05-15 13:07:47.133549,ABC,US-China trade war spurs unease on Capitol Hill,0,0,miscellaneous,,,,,,,,,,,,,,,
2019-05-15 13:07:47.133549,Breitbart,Media Silent as Elizabeth Warren Incites Hatred Against Fox News’outlet profits from racism’,0,0.1,miscellaneous,,,,,,,,,,,,,,,
2019-05-15 13:07:47.133549,Buzzfeed,Here Are All The Celebrities Who Have Unfollowed James Charles After His Latest Scandal,0.5,0.9,miscellaneous,,,,,,,,,,,,,,,
